"slicenum","time","condition","censor","subnum","subgroup","run","cc200_LR_Thalamus","cc200_L_Thalamus","cc200_R_Thalamus","cc200_Thalamus"
47,NA,NA,1,"7970","control","Pulse60",100.275,100.142,100.143,100.275
48,NA,NA,1,"7970","control","Pulse60",99.8246,99.7197,100.263,99.8246
49,NA,NA,1,"7970","control","Pulse60",100.074,99.9844,100.532,100.074
50,NA,NA,1,"7970","control","Pulse60",100.304,100.428,100.397,100.304
51,NA,NA,1,"7970","control","Pulse60",99.8421,99.5776,100.275,99.8421
52,NA,NA,1,"7970","control","Pulse60",99.4701,99.1616,100.025,99.4701
53,NA,NA,1,"7970","control","Pulse60",99.5226,99.2929,100.03,99.5226
54,NA,NA,1,"7970","control","Pulse60",99.8569,99.5995,100.154,99.8569
55,NA,NA,1,"7970","control","Pulse60",99.7567,99.5698,99.894,99.7567
56,NA,NA,1,"7970","control","Pulse60",98.9596,98.2821,99.4773,98.9596
57,NA,NA,1,"7970","control","Pulse60",99.5047,99.1841,99.8957,99.5047
58,NA,NA,1,"7970","control","Pulse60",100.283,100.137,100.459,100.283
59,NA,NA,1,"7970","control","Pulse60",100.793,101.126,100.663,100.793
60,NA,NA,1,"7970","control","Pulse60",100.158,100.597,100.015,100.158
61,NA,NA,1,"7970","control","Pulse60",99.5335,99.4453,99.7286,99.5335
62,NA,NA,1,"7970","control","Pulse60",99.1505,98.5998,99.7029,99.1505
63,NA,NA,1,"7970","control","Pulse60",100.111,99.9362,100.474,100.111
64,NA,NA,1,"7970","control","Pulse60",100.682,100.897,100.858,100.682
65,NA,NA,1,"7970","control","Pulse60",101.053,101.776,100.206,101.053
66,NA,NA,1,"7970","control","Pulse60",101.182,101.579,100.475,101.182
67,NA,NA,1,"7970","control","Pulse60",100.596,100.906,100.165,100.596
68,NA,NA,1,"7970","control","Pulse60",100.517,100.322,99.8018,100.517
69,NA,NA,1,"7970","control","Pulse60",100.475,100.152,100.361,100.475
70,NA,NA,1,"7970","control","Pulse60",100.1,99.818,99.7815,100.1
71,NA,NA,1,"7970","control","Pulse60",100.274,99.9048,99.8137,100.274
72,NA,NA,1,"7970","control","Pulse60",99.778,99.3963,99.6305,99.778
73,NA,NA,1,"7970","control","Pulse60",99.3046,98.8056,99.2882,99.3046
74,NA,NA,1,"7970","control","Pulse60",99.313,98.9406,99.5653,99.313
75,NA,NA,1,"7970","control","Pulse60",99.05,98.6017,99.1343,99.05
76,NA,NA,1,"7970","control","Pulse60",98.5389,97.7959,99.1114,98.5389
77,NA,NA,1,"7970","control","Pulse60",98.1027,97.3459,98.3473,98.1027
78,NA,NA,1,"7970","control","Pulse60",98.6393,98.2786,99.5735,98.6393
79,NA,NA,1,"7970","control","Pulse60",99.489,99.4611,99.8601,99.489
80,NA,NA,1,"7970","control","Pulse60",99.6463,99.8208,99.5137,99.6463
81,NA,NA,1,"7970","control","Pulse60",99.268,99.1729,99.3847,99.268
82,NA,NA,1,"7970","control","Pulse60",98.6977,98.0439,98.8024,98.6977
83,NA,NA,1,"7970","control","Pulse60",99.032,98.4284,99.1702,99.032
84,NA,NA,1,"7970","control","Pulse60",98.794,98.4457,99.395,98.794
85,NA,NA,1,"7970","control","Pulse60",98.6379,98.0051,99.2411,98.6379
86,NA,NA,1,"7970","control","Pulse60",99.2366,99.3872,99.3941,99.2366
87,NA,NA,1,"7970","control","Pulse60",100.482,100.927,100.538,100.482
88,NA,NA,1,"7970","control","Pulse60",100.273,100.45,100.472,100.273
89,NA,NA,1,"7970","control","Pulse60",100.765,101.098,100.091,100.765
90,NA,NA,1,"7970","control","Pulse60",99.848,99.713,99.8375,99.848
91,NA,NA,1,"7970","control","Pulse60",99.7479,99.8681,100.194,99.7479
92,NA,NA,1,"7970","control","Pulse60",100.482,100.774,100.023,100.482
93,NA,NA,1,"7970","control","Pulse60",100.685,101.003,100.7,100.685
94,NA,NA,1,"7970","control","Pulse60",100.365,100.576,100.129,100.365
95,NA,NA,1,"7970","control","Pulse60",99.8199,99.6152,99.6702,99.8199
96,NA,NA,1,"7970","control","Pulse60",99.5433,99.5566,99.2435,99.5433
97,NA,NA,1,"7970","control","Pulse60",99.8283,99.8221,99.9768,99.8283
98,NA,NA,1,"7970","control","Pulse60",99.7137,99.6511,99.6049,99.7137
99,NA,NA,1,"7970","control","Pulse60",99.6422,99.7986,99.0654,99.6422
100,NA,NA,1,"7970","control","Pulse60",98.7753,98.2974,99.17,98.7753
101,NA,NA,1,"7970","control","Pulse60",99.6856,99.6585,99.9695,99.6856
102,NA,NA,1,"7970","control","Pulse60",100.805,101.488,100.717,100.805
103,NA,NA,1,"7970","control","Pulse60",100.854,101.672,100.343,100.854
104,NA,NA,1,"7970","control","Pulse60",101.119,101.88,100.425,101.119
105,NA,NA,1,"7970","control","Pulse60",100.849,101.096,99.8558,100.849
106,NA,NA,1,"7970","control","Pulse60",100.64,100.807,99.9207,100.64
107,NA,NA,1,"7970","control","Pulse60",100.264,100.418,100.121,100.264
108,NA,NA,1,"7970","control","Pulse60",100.37,100.554,100.373,100.37
109,NA,NA,1,"7970","control","Pulse60",101.133,101.471,100.288,101.133
110,NA,NA,1,"7970","control","Pulse60",100.595,100.93,100.195,100.595
111,NA,NA,1,"7970","control","Pulse60",100.514,100.861,100.442,100.514
112,NA,NA,1,"7970","control","Pulse60",100.667,101.256,100.162,100.667
113,NA,NA,1,"7970","control","Pulse60",100.179,100.348,100.394,100.179
114,NA,NA,1,"7970","control","Pulse60",100.543,100.735,100.399,100.543
115,NA,NA,1,"7970","control","Pulse60",100.569,100.956,100.638,100.569
116,NA,NA,1,"7970","control","Pulse60",100.304,100.904,99.9713,100.304
117,NA,NA,1,"7970","control","Pulse60",100.786,101.507,100.378,100.786
118,NA,NA,1,"7970","control","Pulse60",100.244,100.693,100.217,100.244
119,NA,NA,1,"7970","control","Pulse60",100.4,101.151,99.7443,100.4
120,NA,NA,1,"7970","control","Pulse60",100.31,100.751,100.044,100.31
121,NA,NA,1,"7970","control","Pulse60",99.613,99.9521,99.7389,99.613
122,NA,NA,1,"7970","control","Pulse60",99.1764,99.2163,99.21,99.1764
123,NA,NA,1,"7970","control","Pulse60",98.5354,98.3565,98.8692,98.5354
124,NA,NA,1,"7970","control","Pulse60",98.8177,98.5821,99.1903,98.8177
125,NA,NA,1,"7970","control","Pulse60",99.7396,100.163,99.7892,99.7396
126,NA,NA,1,"7970","control","Pulse60",100.125,100.493,99.8079,100.125
127,NA,NA,1,"7970","control","Pulse60",99.8248,100.208,99.2275,99.8248
128,NA,NA,1,"7970","control","Pulse60",99.4878,99.604,98.9561,99.4878
129,NA,NA,1,"7970","control","Pulse60",99.3809,99.2917,99.0471,99.3809
130,NA,NA,1,"7970","control","Pulse60",98.8987,98.5167,99.2999,98.8987
131,NA,NA,1,"7970","control","Pulse60",99.1609,98.9435,99.7523,99.1609
132,NA,NA,1,"7970","control","Pulse60",100.033,100.17,99.7597,100.033
1,NA,NA,1,"7974","control","Pulse60",98.8296,97.8523,98.9232,98.8296
2,NA,NA,1,"7974","control","Pulse60",99.4077,99.1809,99.4513,99.4077
3,NA,NA,1,"7974","control","Pulse60",99.117,98.7982,99.4363,99.117
4,NA,NA,1,"7974","control","Pulse60",99.4109,98.6303,99.4134,99.4109
5,NA,NA,1,"7974","control","Pulse60",99.6571,99.5543,99.9965,99.6571
6,NA,NA,1,"7974","control","Pulse60",99.9108,99.634,99.9077,99.9108
7,NA,NA,1,"7974","control","Pulse60",100.229,100.122,100.061,100.229
8,NA,NA,1,"7974","control","Pulse60",99.2985,99.5479,99.6901,99.2985
9,NA,NA,1,"7974","control","Pulse60",99.503,99.2053,99.882,99.503
10,NA,NA,1,"7974","control","Pulse60",100.064,101.009,100.177,100.064
11,NA,NA,1,"7974","control","Pulse60",100.494,100.913,100.636,100.494
12,NA,NA,1,"7974","control","Pulse60",100.681,101.136,100.399,100.681
13,NA,NA,1,"7974","control","Pulse60",100.773,101.156,101.072,100.773
14,NA,NA,1,"7974","control","Pulse60",100.001,100.074,100.006,100.001
15,NA,NA,1,"7974","control","Pulse60",100.426,100.489,100.367,100.426
16,NA,NA,1,"7974","control","Pulse60",99.7439,99.7837,100.124,99.7439
17,NA,NA,1,"7974","control","Pulse60",99.9866,99.8047,100.011,99.9866
18,NA,NA,1,"7974","control","Pulse60",100.504,100.559,100.266,100.504
19,NA,NA,1,"7974","control","Pulse60",99.7218,99.8372,100.08,99.7218
20,NA,NA,1,"7974","control","Pulse60",100.384,100.175,100.529,100.384
21,NA,NA,1,"7974","control","Pulse60",100.687,100.546,100.366,100.687
22,NA,NA,1,"7974","control","Pulse60",100.292,100.573,100.398,100.292
23,NA,NA,1,"7974","control","Pulse60",100.082,99.9213,100.458,100.082
24,NA,NA,1,"7974","control","Pulse60",100.416,100.104,100.34,100.416
25,NA,NA,1,"7974","control","Pulse60",100.276,100.613,100.514,100.276
26,NA,NA,1,"7974","control","Pulse60",99.9064,100.009,100.064,99.9064
27,NA,NA,1,"7974","control","Pulse60",100.308,100.271,100.137,100.308
28,NA,NA,1,"7974","control","Pulse60",100.146,100.479,100.329,100.146
29,NA,NA,1,"7974","control","Pulse60",99.7062,99.3185,99.9972,99.7062
30,NA,NA,1,"7974","control","Pulse60",100.261,100.176,100.137,100.261
31,NA,NA,1,"7974","control","Pulse60",99.6965,99.7818,99.7483,99.6965
32,NA,NA,1,"7974","control","Pulse60",99.3539,99.0949,99.8126,99.3539
33,NA,NA,1,"7974","control","Pulse60",99.9163,99.8106,99.5924,99.9163
34,NA,NA,1,"7974","control","Pulse60",99.9565,99.8502,100.071,99.9565
35,NA,NA,1,"7974","control","Pulse60",99.5963,99.1631,99.7963,99.5963
36,NA,NA,1,"7974","control","Pulse60",99.948,100.085,100.23,99.948
37,NA,NA,1,"7974","control","Pulse60",99.745,99.4798,99.6694,99.745
38,NA,NA,1,"7974","control","Pulse60",99.8506,99.9116,99.3956,99.8506
39,NA,NA,1,"7974","control","Pulse60",99.6349,99.4426,99.9763,99.6349
40,NA,NA,1,"7974","control","Pulse60",99.854,99.2754,99.9294,99.854
41,NA,NA,1,"7974","control","Pulse60",99.9914,99.7912,99.945,99.9914
42,NA,NA,1,"7974","control","Pulse60",99.4909,99.3621,100.007,99.4909
43,NA,NA,1,"7974","control","Pulse60",100.383,100.207,100.135,100.383
44,NA,NA,1,"7974","control","Pulse60",100.208,100.323,100.186,100.208
45,NA,NA,1,"7974","control","Pulse60",100.257,100.209,100.201,100.257
46,NA,NA,1,"7974","control","Pulse60",100.419,100.452,100.39,100.419
47,NA,NA,1,"7974","control","Pulse60",100.077,100.323,100.578,100.077
48,NA,NA,1,"7974","control","Pulse60",99.7243,99.6352,100.032,99.7243
49,NA,NA,1,"7974","control","Pulse60",100.092,99.9133,99.9622,100.092
50,NA,NA,1,"7974","control","Pulse60",100.347,100.644,100.458,100.347
51,NA,NA,1,"7974","control","Pulse60",99.883,100.479,99.9332,99.883
52,NA,NA,1,"7974","control","Pulse60",100.131,99.8464,100.166,100.131
53,NA,NA,1,"7974","control","Pulse60",100.385,100.916,100.357,100.385
54,NA,NA,1,"7974","control","Pulse60",99.825,99.7936,99.9873,99.825
55,NA,NA,1,"7974","control","Pulse60",100.503,101.005,99.9448,100.503
56,NA,NA,1,"7974","control","Pulse60",100.214,100.939,100.139,100.214
57,NA,NA,1,"7974","control","Pulse60",100.225,99.9268,99.8689,100.225
58,NA,NA,1,"7974","control","Pulse60",100.054,100.054,99.9421,100.054
59,NA,NA,1,"7974","control","Pulse60",99.2458,99.1881,99.4255,99.2458
60,NA,NA,1,"7974","control","Pulse60",99.6035,99.0836,99.6713,99.6035
61,NA,NA,1,"7974","control","Pulse60",99.7127,99.2965,99.6943,99.7127
62,NA,NA,1,"7974","control","Pulse60",99.608,99.7101,99.7291,99.608
63,NA,NA,1,"7974","control","Pulse60",100.036,100.118,100.061,100.036
64,NA,NA,1,"7974","control","Pulse60",100.575,100.758,100.271,100.575
65,NA,NA,1,"7974","control","Pulse60",100.239,100.583,100.281,100.239
66,NA,NA,1,"7974","control","Pulse60",100.128,99.7914,100.061,100.128
67,NA,NA,1,"7974","control","Pulse60",100.003,100.441,100.12,100.003
68,NA,NA,1,"7974","control","Pulse60",99.6565,99.5654,99.8898,99.6565
69,NA,NA,1,"7974","control","Pulse60",100.267,100.413,99.6893,100.267
70,NA,NA,1,"7974","control","Pulse60",100.329,100.773,100.443,100.329
71,NA,NA,1,"7974","control","Pulse60",99.9838,99.6779,100.17,99.9838
72,NA,NA,1,"7974","control","Pulse60",100.213,100.286,100.355,100.213
73,NA,NA,1,"7974","control","Pulse60",99.6981,99.8929,99.797,99.6981
74,NA,NA,1,"7974","control","Pulse60",99.9103,99.8396,99.7417,99.9103
75,NA,NA,1,"7974","control","Pulse60",99.73,100.06,100.154,99.73
76,NA,NA,1,"7974","control","Pulse60",99.6033,98.8225,99.734,99.6033
77,NA,NA,1,"7974","control","Pulse60",99.9262,99.7078,99.7196,99.9262
78,NA,NA,1,"7974","control","Pulse60",100.068,100.157,100.207,100.068
79,NA,NA,1,"7974","control","Pulse60",100.789,100.975,99.9626,100.789
80,NA,NA,1,"7974","control","Pulse60",100.465,100.202,99.8491,100.465
81,NA,NA,1,"7974","control","Pulse60",100.542,101.029,100.478,100.542
82,NA,NA,1,"7974","control","Pulse60",100.168,100.381,100.196,100.168
83,NA,NA,1,"7974","control","Pulse60",100,100.065,99.4439,100
84,NA,NA,1,"7974","control","Pulse60",99.4341,99.6524,99.5982,99.4341
85,NA,NA,1,"7974","control","Pulse60",100.428,100.41,99.9767,100.428
86,NA,NA,1,"7974","control","Pulse60",100.189,100.951,99.942,100.189
87,NA,NA,1,"7974","control","Pulse60",100.304,100.488,100.269,100.304
88,NA,NA,1,"7974","control","Pulse60",100.559,100.874,100.467,100.559
89,NA,NA,1,"7974","control","Pulse60",99.9573,100.051,100.09,99.9573
90,NA,NA,1,"7974","control","Pulse60",100.333,100.453,99.9665,100.333
91,NA,NA,1,"7974","control","Pulse60",99.8924,99.6604,100.027,99.8924
92,NA,NA,1,"7974","control","Pulse60",99.239,98.9144,99.1327,99.239
93,NA,NA,1,"7974","control","Pulse60",99.3578,99.2349,99.3381,99.3578
94,NA,NA,1,"7974","control","Pulse60",99.7839,99.6271,99.6128,99.7839
95,NA,NA,1,"7974","control","Pulse60",100.051,100.007,99.6998,100.051
96,NA,NA,1,"7974","control","Pulse60",99.8275,99.6655,99.8425,99.8275
97,NA,NA,1,"7974","control","Pulse60",100.435,100.581,99.7784,100.435
98,NA,NA,1,"7974","control","Pulse60",99.838,100.191,99.9234,99.838
99,NA,NA,1,"7974","control","Pulse60",100.193,99.7907,99.8568,100.193
100,NA,NA,1,"7974","control","Pulse60",100.128,100.652,100.064,100.128
101,NA,NA,1,"7974","control","Pulse60",100.491,100.553,100.114,100.491
102,NA,NA,1,"7974","control","Pulse60",100.584,100.771,100.806,100.584
103,NA,NA,1,"7974","control","Pulse60",100.418,100.327,100.137,100.418
104,NA,NA,1,"7974","control","Pulse60",100.054,100.127,100.151,100.054
105,NA,NA,1,"7974","control","Pulse60",99.8461,99.2843,99.8273,99.8461
106,NA,NA,1,"7974","control","Pulse60",99.5793,99.4278,99.4567,99.5793
107,NA,NA,1,"7974","control","Pulse60",99.5858,99.2501,99.6128,99.5858
108,NA,NA,1,"7974","control","Pulse60",99.0107,98.7037,99.1867,99.0107
109,NA,NA,1,"7974","control","Pulse60",99.1346,98.7672,99.1593,99.1346
110,NA,NA,1,"7974","control","Pulse60",98.9859,98.362,99.2275,98.9859
111,NA,NA,1,"7974","control","Pulse60",99.9179,99.9752,99.7389,99.9179
112,NA,NA,1,"7974","control","Pulse60",99.7952,100.109,99.9213,99.7952
113,NA,NA,1,"7974","control","Pulse60",99.5611,99.1183,99.3174,99.5611
114,NA,NA,1,"7974","control","Pulse60",99.6099,99.8553,99.6734,99.6099
115,NA,NA,1,"7974","control","Pulse60",100.035,99.8586,99.7634,100.035
116,NA,NA,1,"7974","control","Pulse60",99.8726,100.518,99.9697,99.8726
117,NA,NA,1,"7974","control","Pulse60",100.409,100.684,100.135,100.409
118,NA,NA,1,"7974","control","Pulse60",100.634,101.222,100.303,100.634
119,NA,NA,1,"7974","control","Pulse60",99.6592,99.9793,99.8981,99.6592
120,NA,NA,1,"7974","control","Pulse60",100.12,99.9898,100.198,100.12
121,NA,NA,1,"7974","control","Pulse60",99.8648,100.1,100.229,99.8648
122,NA,NA,1,"7974","control","Pulse60",99.9935,100.311,100.117,99.9935
123,NA,NA,0,"7974","control","Pulse60",100.498,100.27,100.365,100.498
124,NA,NA,0,"7974","control","Pulse60",100.357,100.527,100.65,100.357
125,NA,NA,1,"7974","control","Pulse60",101.056,101.086,100.837,101.056
126,NA,NA,1,"7974","control","Pulse60",101.157,101.792,101.137,101.157
127,NA,NA,1,"7974","control","Pulse60",100.537,100.412,100.14,100.537
128,NA,NA,1,"7974","control","Pulse60",99.2478,98.9454,99.8539,99.2478
129,NA,NA,1,"7974","control","Pulse60",99.5749,98.5181,99.6469,99.5749
130,NA,NA,1,"7974","control","Pulse60",99.6159,99.7545,99.8129,99.6159
131,NA,NA,1,"7974","control","Pulse60",99.9602,99.7996,100.017,99.9602
132,NA,NA,1,"7974","control","Pulse60",100.401,100.394,100.244,100.401
1,NA,NA,1,"8000","control","Pulse60",99.4694,98.5804,99.826,99.4694
2,NA,NA,1,"8000","control","Pulse60",99.297,98.5287,99.2551,99.297
3,NA,NA,1,"8000","control","Pulse60",99.24,98.4353,99.938,99.24
4,NA,NA,1,"8000","control","Pulse60",99.5809,98.8736,99.9552,99.5809
5,NA,NA,1,"8000","control","Pulse60",99.6664,98.8791,100.164,99.6664
6,NA,NA,1,"8000","control","Pulse60",99.8154,99.5244,100.021,99.8154
7,NA,NA,1,"8000","control","Pulse60",99.2593,98.9892,99.0419,99.2593
8,NA,NA,1,"8000","control","Pulse60",99.2108,98.7056,99.3837,99.2108
9,NA,NA,1,"8000","control","Pulse60",99.1363,98.6933,98.8221,99.1363
10,NA,NA,1,"8000","control","Pulse60",99.1487,98.9309,99.1562,99.1487
11,NA,NA,1,"8000","control","Pulse60",98.9295,98.4763,98.9872,98.9295
12,NA,NA,1,"8000","control","Pulse60",98.8331,98.4888,99.0519,98.8331
13,NA,NA,1,"8000","control","Pulse60",99.0558,98.5672,99.1881,99.0558
14,NA,NA,1,"8000","control","Pulse60",99.6224,99.4935,99.9146,99.6224
15,NA,NA,1,"8000","control","Pulse60",100.449,100.405,100.384,100.449
16,NA,NA,1,"8000","control","Pulse60",100.633,101.054,100.731,100.633
17,NA,NA,1,"8000","control","Pulse60",100.171,100.187,100.041,100.171
18,NA,NA,1,"8000","control","Pulse60",99.6249,99.4328,99.8916,99.6249
19,NA,NA,1,"8000","control","Pulse60",99.4791,98.9954,99.786,99.4791
20,NA,NA,1,"8000","control","Pulse60",100.068,99.9297,100.345,100.068
21,NA,NA,1,"8000","control","Pulse60",100.195,100.148,100.379,100.195
22,NA,NA,1,"8000","control","Pulse60",100.066,100.152,100.465,100.066
23,NA,NA,1,"8000","control","Pulse60",100.22,100.296,100.071,100.22
24,NA,NA,1,"8000","control","Pulse60",100.134,100.25,100.054,100.134
25,NA,NA,1,"8000","control","Pulse60",100.767,100.824,100.715,100.767
26,NA,NA,1,"8000","control","Pulse60",100.462,100.524,100.394,100.462
27,NA,NA,1,"8000","control","Pulse60",100.583,100.873,100.707,100.583
28,NA,NA,1,"8000","control","Pulse60",100.053,99.9005,100.086,100.053
29,NA,NA,1,"8000","control","Pulse60",100.194,100.061,100.356,100.194
30,NA,NA,1,"8000","control","Pulse60",100.387,100.341,100.593,100.387
31,NA,NA,1,"8000","control","Pulse60",100.48,100.47,100.462,100.48
32,NA,NA,1,"8000","control","Pulse60",100.514,100.673,100.667,100.514
33,NA,NA,1,"8000","control","Pulse60",100.422,100.459,100.681,100.422
34,NA,NA,1,"8000","control","Pulse60",100.316,100.565,100.13,100.316
35,NA,NA,1,"8000","control","Pulse60",100.236,100.194,100.367,100.236
36,NA,NA,1,"8000","control","Pulse60",100.005,99.8496,99.8146,100.005
37,NA,NA,1,"8000","control","Pulse60",99.4846,99.1803,99.2941,99.4846
38,NA,NA,1,"8000","control","Pulse60",99.3962,99.1105,99.2785,99.3962
39,NA,NA,1,"8000","control","Pulse60",99.979,100.199,99.8694,99.979
40,NA,NA,1,"8000","control","Pulse60",100.825,101.132,100.454,100.825
41,NA,NA,1,"8000","control","Pulse60",100.785,101.359,100.383,100.785
42,NA,NA,1,"8000","control","Pulse60",100.305,100.465,100.232,100.305
43,NA,NA,1,"8000","control","Pulse60",99.9822,99.9536,100.048,99.9822
44,NA,NA,1,"8000","control","Pulse60",99.9414,99.9855,99.7776,99.9414
45,NA,NA,1,"8000","control","Pulse60",99.5939,99.6584,99.7671,99.5939
46,NA,NA,1,"8000","control","Pulse60",99.714,100.013,99.57,99.714
47,NA,NA,1,"8000","control","Pulse60",99.2051,98.8995,99.5671,99.2051
48,NA,NA,1,"8000","control","Pulse60",99.6107,99.7694,99.6613,99.6107
49,NA,NA,1,"8000","control","Pulse60",100.015,100.218,99.7435,100.015
50,NA,NA,1,"8000","control","Pulse60",100.011,100.093,100.325,100.011
51,NA,NA,1,"8000","control","Pulse60",100.055,100.119,99.9857,100.055
52,NA,NA,1,"8000","control","Pulse60",100.063,100.364,99.9388,100.063
53,NA,NA,1,"8000","control","Pulse60",99.8027,99.8417,99.8787,99.8027
54,NA,NA,1,"8000","control","Pulse60",99.5849,99.6898,99.8516,99.5849
55,NA,NA,1,"8000","control","Pulse60",99.6515,99.7715,99.3981,99.6515
56,NA,NA,1,"8000","control","Pulse60",99.9801,99.6581,100.086,99.9801
57,NA,NA,1,"8000","control","Pulse60",99.4097,99.2272,99.2124,99.4097
58,NA,NA,1,"8000","control","Pulse60",99.8035,99.719,99.8846,99.8035
59,NA,NA,1,"8000","control","Pulse60",99.6294,99.3999,99.7769,99.6294
60,NA,NA,1,"8000","control","Pulse60",99.8543,99.9381,99.7351,99.8543
61,NA,NA,1,"8000","control","Pulse60",99.922,99.8349,100.119,99.922
62,NA,NA,1,"8000","control","Pulse60",100.313,100.27,100.272,100.313
63,NA,NA,1,"8000","control","Pulse60",100.447,100.706,100.504,100.447
64,NA,NA,1,"8000","control","Pulse60",100.182,100.161,100.351,100.182
65,NA,NA,1,"8000","control","Pulse60",100.08,100.276,100.214,100.08
66,NA,NA,1,"8000","control","Pulse60",99.8723,99.8966,100.034,99.8723
67,NA,NA,1,"8000","control","Pulse60",99.986,99.8291,100.305,99.986
68,NA,NA,1,"8000","control","Pulse60",100.499,100.682,100.721,100.499
69,NA,NA,1,"8000","control","Pulse60",100.27,100.458,100.237,100.27
70,NA,NA,1,"8000","control","Pulse60",100.188,100.359,100.249,100.188
71,NA,NA,1,"8000","control","Pulse60",100.09,100.258,100.018,100.09
72,NA,NA,1,"8000","control","Pulse60",99.8955,99.5283,100.1,99.8955
73,NA,NA,1,"8000","control","Pulse60",100.356,100.534,100.543,100.356
74,NA,NA,1,"8000","control","Pulse60",99.7727,99.7324,99.7842,99.7727
75,NA,NA,1,"8000","control","Pulse60",99.8794,99.8523,99.8816,99.8794
76,NA,NA,1,"8000","control","Pulse60",100.274,100.59,100.086,100.274
77,NA,NA,1,"8000","control","Pulse60",99.8455,99.9438,99.8539,99.8455
